Date,tmax,tmin,prcp,tavg
01-01-2009,75,58,0,66.5
02-01-2009,75,60,0,67.5
03-01-2009,77,56,0,66.5
04-01-2009,78,68,0,73
05-01-2009,79,61,0,70
06-01-2009,80,62,0,71
07-01-2009,85,62,0.03,73.5
08-01-2009,74,53,0,63.5
09-01-2009,74,51,0,62.5
10-01-2009,76,54,0,65
11-01-2009,80,55,0,67.5
12-01-2009,79,57,0,68
13-01-2009,81,59,0.07,70
14-01-2009,71,51,0,61
15-01-2009,69,52,0,60.5
16-01-2009,70,54,0.01,62
17-01-2009,71,48,0,59.5
18-01-2009,75,51,0,63
19-01-2009,77,56,0,66.5
20-01-2009,67,46,0,56.5
21-01-2009,56,36,0,46
22-01-2009,67,35,0,51
23-01-2009,72,46,0,59
24-01-2009,74,49,0,61.5
25-01-2009,77,50,0,63.5
26-01-2009,76,55,0,65.5
27-01-2009,79,68,0,73.5
28-01-2009,80,69,0,74.5
29-01-2009,85,62,0,73.5
30-01-2009,77,49,0,63
31-01-2009,63,43,0,53
01-02-2009,73,48,0.01,60.5
02-02-2009,79,59,0.1,69
03-02-2009,70,48,0,59
04-02-2009,66,42,0,54
05-02-2009,58,33,0,45.5
06-02-2009,68,42,0,55
07-02-2009,72,60,0,66
08-02-2009,73,63,0,68
09-02-2009,74,63,0,68.5
10-02-2009,78,65,0,71.5
11-02-2009,80,68,0,74
12-02-2009,86,63,0,74.5
13-02-2009,81,62,0,71.5
14-02-2009,84,62,0,73
15-02-2009,81,62,0.03,71.5
16-02-2009,74,59,0,66.5
17-02-2009,72,51,0,61.5
18-02-2009,77,59,0,68
19-02-2009,84,61,0,72.5
20-02-2009,68,49,0,58.5
21-02-2009,71,47,0,59
22-02-2009,79,54,0,66.5
23-02-2009,76,58,0,67
24-02-2009,75,57,0,66
25-02-2009,74,62,0,68
26-02-2009,76,65,0,70.5
27-02-2009,76,64,0,70
28-02-2009,79,58,0,68.5
01-03-2009,86,54,0,70
02-03-2009,66,46,0,56
03-03-2009,68,40,0,54
04-03-2009,71,46,0,58.5
05-03-2009,72,59,0,65.5
06-03-2009,76,65,0,70.5
07-03-2009,77,66,0,71.5
08-03-2009,79,64,0,71.5
09-03-2009,81,57,0,69
10-03-2009,80,59,0,69.5
11-03-2009,79,60,0,69.5
12-03-2009,80,64,0,72
13-03-2009,81,67,0,74
14-03-2009,83,70,0,76.5
15-03-2009,83,66,0,74.5
16-03-2009,83,67,0,75
17-03-2009,84,66,0.08,75
18-03-2009,75,67,0.91,71
19-03-2009,77,64,0,70.5
20-03-2009,79,63,0.11,71
21-03-2009,74,62,0.28,68
22-03-2009,76,66,0,71
23-03-2009,76,67,0,71.5
24-03-2009,77,67,0,72
25-03-2009,78,66,0,72
26-03-2009,77,68,0,72.5
27-03-2009,80,69,0,74.5
28-03-2009,83,73,0,78
29-03-2009,84,70,0,77
30-03-2009,80,58,0,69
31-03-2009,86,72,0.09,79
01-04-2009,85,74,0,79.5
02-04-2009,89,72,0,80.5
03-04-2009,86,74,0,80
04-04-2009,83,69,0,76
05-04-2009,87,73,0,80
06-04-2009,93,69,0,81
07-04-2009,71,54,0,62.5
08-04-2009,69,47,0,58
09-04-2009,74,49,0,61.5
10-04-2009,81,59,0,70
11-04-2009,90,67,0,78.5
12-04-2009,83,64,0,73.5
13-04-2009,83,73,0,78
14-04-2009,90,71,0.22,80.5
15-04-2009,86,66,0.68,76
16-04-2009,84,59,0,71.5
17-04-2009,79,70,0,74.5
18-04-2009,79,70,0,74.5
19-04-2009,82,68,0,75
20-04-2009,83,70,0.73,76.5
21-04-2009,83,65,0.74,74
22-04-2009,83,58,0,70.5
23-04-2009,81,65,0,73
24-04-2009,82,63,0,72.5
25-04-2009,81,71,0,76
26-04-2009,79,71,0,75
27-04-2009,82,72,0,77
28-04-2009,81,71,0.05,76
29-04-2009,81,71,0,76
30-04-2009,82,72,0,77
01-05-2009,82,72,0,77
02-05-2009,84,65,0,74.5
03-05-2009,84,73,0,78.5
04-05-2009,85,74,0,79.5
05-05-2009,84,72,0,78
06-05-2009,85,67,0,76
07-05-2009,87,75,0,81
08-05-2009,89,73,0,81
09-05-2009,89,72,0,80.5
10-05-2009,89,72,0,80.5
11-05-2009,89,74,0,81.5
12-05-2009,89,74,0,81.5
13-05-2009,86,75,0.03,80.5
14-05-2009,87,76,0,81.5
15-05-2009,87,76,0,81.5
16-05-2009,87,77,0,82
17-05-2009,86,76,0,81
18-05-2009,87,70,0.78,78.5
19-05-2009,82,70,0.26,76
20-05-2009,84,70,0.63,77
21-05-2009,83,70,1.86,76.5
22-05-2009,83,73,0.72,78
23-05-2009,79,70,5.33,74.5
24-05-2009,80,71,0.02,75.5
25-05-2009,87,70,1.04,78.5
26-05-2009,86,70,2.84,78
27-05-2009,89,70,0.58,79.5
28-05-2009,89,71,0.75,80
29-05-2009,86,73,0.61,79.5
30-05-2009,89,74,0.01,81.5
31-05-2009,84,73,0.23,78.5
01-06-2009,86,70,0,78
02-06-2009,86,73,0,79.5
03-06-2009,86,73,0,79.5
04-06-2009,87,75,0.09,81
05-06-2009,90,71,1.77,80.5
06-06-2009,90,72,0.17,81
07-06-2009,88,73,0.63,80.5
08-06-2009,86,73,0.24,79.5
09-06-2009,88,70,0.28,79
10-06-2009,88,73,0,80.5
11-06-2009,90,74,0,82
12-06-2009,91,77,0,84
13-06-2009,90,77,0,83.5
14-06-2009,91,75,0,83
15-06-2009,92,74,1.43,83
16-06-2009,87,79,1.24,83
17-06-2009,90,75,0,82.5
18-06-2009,90,76,0,83
19-06-2009,91,75,0.05,83
20-06-2009,92,76,0,84
21-06-2009,96,78,0,87
22-06-2009,96,80,0,88
23-06-2009,88,73,1.49,80.5
24-06-2009,92,73,0.05,82.5
25-06-2009,91,76,0,83.5
26-06-2009,88,74,0.24,81
27-06-2009,92,71,0.26,81.5
28-06-2009,90,76,0,83
29-06-2009,90,75,0.14,82.5
30-06-2009,90,74,0.57,82
01-07-2009,91,74,0.33,82.5
02-07-2009,91,74,0.09,82.5
03-07-2009,91,74,0,82.5
04-07-2009,89,75,0,82
05-07-2009,90,77,0.21,83.5
06-07-2009,94,77,0.08,85.5
07-07-2009,95,77,0,86
08-07-2009,95,74,0.39,84.5
09-07-2009,92,71,0.09,81.5
10-07-2009,89,74,0,81.5
11-07-2009,88,74,0,81
12-07-2009,88,73,0.06,80.5
13-07-2009,90,75,0,82.5
14-07-2009,90,78,0,84
15-07-2009,92,77,0,84.5
16-07-2009,90,78,0.09,84
17-07-2009,93,77,0.12,85
18-07-2009,92,72,0.29,82
19-07-2009,91,70,0.44,80.5
20-07-2009,89,72,0.62,80.5
21-07-2009,89,74,0,81.5
22-07-2009,90,76,0,83
23-07-2009,92,77,0,84.5
24-07-2009,91,77,0.06,84
25-07-2009,88,72,1.07,80
26-07-2009,90,73,0.01,81.5
27-07-2009,90,75,0,82.5
28-07-2009,89,78,0,83.5
29-07-2009,92,78,0,85
30-07-2009,86,78,0,82
31-07-2009,91,77,0,84
01-08-2009,91,80,0,85.5
02-08-2009,92,81,0,86.5
03-08-2009,92,79,0.01,85.5
04-08-2009,92,78,0,85
05-08-2009,92,81,0,86.5
06-08-2009,95,79,0.1,87
07-08-2009,95,79,NA,87
08-08-2009,92,76,0,84
09-08-2009,93,76,0,84.5
10-08-2009,95,80,0,87.5
11-08-2009,92,78,0,85
12-08-2009,92,77,0,84.5
13-08-2009,93,78,0,85.5
14-08-2009,93,80,0,86.5
15-08-2009,89,73,0.55,81
16-08-2009,91,77,0,84
17-08-2009,92,80,0,86
18-08-2009,92,81,0.03,86.5
19-08-2009,87,75,1.4,81
20-08-2009,90,78,0.34,84
21-08-2009,91,76,0,83.5
22-08-2009,92,74,1.36,83
23-08-2009,91,76,0.04,83.5
24-08-2009,90,75,1.19,82.5
25-08-2009,90,74,0.43,82
26-08-2009,91,81,0,86
27-08-2009,91,79,0,85
28-08-2009,93,75,0.63,84
29-08-2009,91,78,0.14,84.5
30-08-2009,90,76,0,83
31-08-2009,90,77,0,83.5
01-09-2009,89,76,0.4,82.5
02-09-2009,88,75,0.15,81.5
03-09-2009,91,75,0.05,83
04-09-2009,89,74,0.07,81.5
05-09-2009,88,69,2.16,78.5
06-09-2009,88,74,0,81
07-09-2009,88,75,0,81.5
08-09-2009,89,76,0.82,82.5
09-09-2009,88,74,0.5,81
10-09-2009,87,75,0.02,81
11-09-2009,88,74,0,81
12-09-2009,89,76,0.87,82.5
13-09-2009,90,76,0.12,83
14-09-2009,91,76,0,83.5
15-09-2009,89,78,0,83.5
16-09-2009,89,75,0,82
17-09-2009,89,76,0,82.5
18-09-2009,90,80,0,85
19-09-2009,87,78,0.36,82.5
20-09-2009,89,76,0,82.5
21-09-2009,90,78,0,84
22-09-2009,90,79,0.01,84.5
23-09-2009,89,76,1.38,82.5
24-09-2009,89,75,0.57,82
25-09-2009,89,78,0,83.5
26-09-2009,88,78,0,83
27-09-2009,91,76,0,83.5
28-09-2009,91,78,0,84.5
29-09-2009,92,74,0,83
30-09-2009,85,73,0,79
01-10-2009,88,71,0,79.5
02-10-2009,87,72,1.31,79.5
03-10-2009,87,71,0,79
04-10-2009,88,74,0,81
05-10-2009,90,76,0,83
06-10-2009,89,76,0,82.5
07-10-2009,93,76,0,84.5
08-10-2009,92,78,0,85
09-10-2009,90,80,0,85
10-10-2009,90,76,0,83
11-10-2009,89,77,0,83
12-10-2009,89,78,0,83.5
13-10-2009,89,75,0,82
14-10-2009,90,75,0,82.5
15-10-2009,93,74,0,83.5
16-10-2009,93,75,0,84
17-10-2009,84,62,0,73
18-10-2009,71,52,0,61.5
19-10-2009,80,54,0,67
20-10-2009,85,66,0.01,75.5
21-10-2009,86,75,0.02,80.5
22-10-2009,86,74,0,80
23-10-2009,87,74,0.08,80.5
24-10-2009,85,73,0.26,79
25-10-2009,89,71,0.23,80
26-10-2009,87,69,0,78
27-10-2009,88,79,0,83.5
28-10-2009,89,78,0,83.5
29-10-2009,88,74,0,81
30-10-2009,87,74,0,80.5
31-10-2009,85,72,0,78.5
01-11-2009,87,70,0,78.5
02-11-2009,87,71,0,79
03-11-2009,88,70,0.09,79
04-11-2009,85,72,1.41,78.5
05-11-2009,83,71,0.34,77
06-11-2009,83,73,0,78
07-11-2009,81,75,0,78
08-11-2009,83,75,0,79
09-11-2009,85,75,0.11,80
10-11-2009,83,76,0,79.5
11-11-2009,82,69,0.2,75.5
12-11-2009,71,58,0.02,64.5
13-11-2009,75,54,0,64.5
14-11-2009,80,56,0,68
15-11-2009,82,59,0,70.5
16-11-2009,81,62,0,71.5
17-11-2009,82,67,0,74.5
18-11-2009,83,67,0,75
19-11-2009,83,63,0.02,73
20-11-2009,82,67,0,74.5
21-11-2009,82,66,0,74
22-11-2009,82,69,0,75.5
23-11-2009,84,70,0,77
24-11-2009,84,71,0,77.5
25-11-2009,78,70,1.46,74
26-11-2009,76,59,0,67.5
27-11-2009,70,51,0,60.5
28-11-2009,71,45,0,58
29-11-2009,78,55,0,66.5
30-11-2009,80,59,0,69.5
01-12-2009,81,60,0,70.5
02-12-2009,83,75,0.03,79
03-12-2009,86,71,0,78.5
04-12-2009,81,66,0.61,73.5
05-12-2009,81,59,0.27,70
06-12-2009,78,56,0,67
07-12-2009,83,70,0.05,76.5
08-12-2009,85,68,0.01,76.5
09-12-2009,90,73,0,81.5
10-12-2009,87,70,0,78.5
11-12-2009,78,70,0,74
12-12-2009,80,74,0.14,77
13-12-2009,84,72,0,78
14-12-2009,83,67,0,75
15-12-2009,77,71,3.1,74
16-12-2009,82,69,0.21,75.5
17-12-2009,86,70,1.03,78
18-12-2009,76,68,1.91,72
19-12-2009,69,56,0,62.5
20-12-2009,63,52,0,57.5
21-12-2009,65,47,0,56
22-12-2009,73,54,0,63.5
23-12-2009,75,66,0,70.5
24-12-2009,79,69,0,74
25-12-2009,82,68,0.01,75
26-12-2009,68,55,0,61.5
27-12-2009,76,55,0,65.5
28-12-2009,73,53,0,63
29-12-2009,66,43,0,54.5
30-12-2009,75,51,0,63
31-12-2009,80,63,0.01,71.5
01-01-2010,79,51,0.13,65
02-01-2010,62,43,0,52.5
03-01-2010,63,42,0,52.5
04-01-2010,58,39,0,48.5
05-01-2010,56,37,0,46.5
06-01-2010,55,34,0,44.5
07-01-2010,63,37,0,50
08-01-2010,76,45,0,60.5
09-01-2010,59,34,0.2,46.5
10-01-2010,50,32,0,41
11-01-2010,62,33,0,47.5
12-01-2010,63,38,0,50.5
13-01-2010,65,39,0,52
14-01-2010,73,51,0,62
15-01-2010,79,64,0.5,71.5
16-01-2010,79,70,0,74.5
17-01-2010,77,64,0.66,70.5
18-01-2010,72,56,0,64
19-01-2010,71,49,0,60
20-01-2010,77,51,0,64
21-01-2010,81,66,0,73.5
22-01-2010,86,68,0.05,77
23-01-2010,76,64,0,70
24-01-2010,78,71,0.03,74.5
25-01-2010,80,54,0.46,67
26-01-2010,70,47,0,58.5
27-01-2010,71,48,0,59.5
28-01-2010,73,54,0,63.5
29-01-2010,77,63,0,70
30-01-2010,83,66,0,74.5
31-01-2010,72,64,0,68
01-02-2010,71,66,0.74,68.5
02-02-2010,80,67,0.25,73.5
03-02-2010,73,59,0,66
04-02-2010,76,58,0,67
05-02-2010,80,71,0.07,75.5
06-02-2010,76,51,0,63.5
07-02-2010,63,49,0,56
08-02-2010,69,43,0,56
09-02-2010,79,56,0.6,67.5
10-02-2010,68,48,0,58
11-02-2010,63,41,0,52
12-02-2010,75,50,0.65,62.5
13-02-2010,59,45,0,52
14-02-2010,61,40,0,50.5
15-02-2010,73,47,0,60
16-02-2010,63,48,0,55.5
17-02-2010,63,43,0,53
18-02-2010,65,43,0,54
19-02-2010,66,44,0,55
20-02-2010,74,52,0,63
21-02-2010,76,54,0,65
22-02-2010,78,66,0.01,72
23-02-2010,79,66,0,72.5
24-02-2010,78,58,1.8,68
25-02-2010,61,45,0,53
26-02-2010,65,39,0,52
27-02-2010,71,46,0.27,58.5
28-02-2010,66,45,0,55.5
01-03-2010,69,42,0,55.5
02-03-2010,77,53,0.19,65
03-03-2010,62,46,0,54
04-03-2010,63,43,0,53
05-03-2010,66,39,0,52.5
06-03-2010,68,45,0,56.5
07-03-2010,71,45,0,58
08-03-2010,74,47,0,60.5
09-03-2010,75,55,0,65
10-03-2010,77,57,0,67
11-03-2010,77,69,4.01,73
12-03-2010,71,65,4.99,68
13-03-2010,74,59,0,66.5
14-03-2010,75,59,0,67
15-03-2010,77,55,0,66
16-03-2010,70,54,0,62
17-03-2010,64,57,0.03,60.5
18-03-2010,71,53,0,62
19-03-2010,70,48,0,59
20-03-2010,75,52,0,63.5
21-03-2010,81,66,0.56,73.5
22-03-2010,73,60,0.39,66.5
23-03-2010,73,55,0,64
24-03-2010,76,54,0,65
25-03-2010,77,66,0,71.5
26-03-2010,83,66,0.05,74.5
27-03-2010,80,55,0,67.5
28-03-2010,77,69,0.01,73
29-03-2010,78,57,0.6,67.5
30-03-2010,74,54,0,64
31-03-2010,76,53,0,64.5
01-04-2010,76,54,0,65
02-04-2010,78,60,0,69
03-04-2010,78,68,0,73
04-04-2010,77,68,0,72.5
05-04-2010,79,70,0,74.5
06-04-2010,78,68,0,73
07-04-2010,81,69,0,75
08-04-2010,82,71,0,76.5
09-04-2010,88,69,0,78.5
10-04-2010,79,72,0,75.5
11-04-2010,76,68,0.23,72
12-04-2010,78,64,3.67,71
13-04-2010,79,71,0,75
14-04-2010,79,71,0,75
15-04-2010,79,71,0,75
16-04-2010,79,69,0.13,74
17-04-2010,78,70,0.04,74
18-04-2010,79,66,0.3,72.5
19-04-2010,77,65,0.15,71
20-04-2010,80,63,0.18,71.5
21-04-2010,82,68,0,75
22-04-2010,82,64,0,73
23-04-2010,81,66,0,73.5
24-04-2010,82,70,0,76
25-04-2010,84,74,0,79
26-04-2010,82,67,1.55,74.5
27-04-2010,84,63,0,73.5
28-04-2010,78,64,0,71
29-04-2010,81,67,0,74
30-04-2010,83,73,0,78
01-05-2010,84,75,0,79.5
02-05-2010,86,75,0,80.5
03-05-2010,86,76,0,81
04-05-2010,87,76,0,81.5
05-05-2010,89,73,0.08,81
06-05-2010,90,73,0.49,81.5
07-05-2010,86,73,0,79.5
08-05-2010,89,76,0,82.5
09-05-2010,87,73,0,80
10-05-2010,84,76,0,80
11-05-2010,84,76,0,80
12-05-2010,84,74,0,79
13-05-2010,84,75,0,79.5
14-05-2010,85,76,0,80.5
15-05-2010,85,75,0,80
16-05-2010,85,77,0,81
17-05-2010,87,70,0.5,78.5
18-05-2010,88,71,0,79.5
19-05-2010,87,72,0.05,79.5
20-05-2010,86,70,0,78
21-05-2010,86,73,0,79.5
22-05-2010,86,78,0,82
23-05-2010,87,78,0,82.5
24-05-2010,87,72,0,79.5
25-05-2010,86,71,0.02,78.5
26-05-2010,88,70,0,79
27-05-2010,90,71,0,80.5
28-05-2010,88,74,0.1,81
29-05-2010,88,74,0,81
30-05-2010,89,76,0,82.5
31-05-2010,91,76,0.04,83.5
01-06-2010,91,75,0.26,83
02-06-2010,88,73,2.1,80.5
03-06-2010,91,73,0.22,82
04-06-2010,95,75,1.03,85
05-06-2010,92,76,0,84
06-06-2010,93,75,0.85,84
07-06-2010,93,77,0.02,85
08-06-2010,89,78,0,83.5
09-06-2010,89,80,0,84.5
10-06-2010,90,75,0,82.5
11-06-2010,91,79,0,85
12-06-2010,91,76,0,83.5
13-06-2010,90,80,0.28,85
14-06-2010,91,79,0.16,85
15-06-2010,93,79,0,86
16-06-2010,92,77,0,84.5
17-06-2010,91,75,0.38,83
18-06-2010,91,74,0,82.5
19-06-2010,89,76,0,82.5
20-06-2010,91,74,0.02,82.5
21-06-2010,91,82,0,86.5
22-06-2010,91,83,0,87
23-06-2010,90,77,0.14,83.5
24-06-2010,91,80,0.19,85.5
25-06-2010,90,80,0.17,85
26-06-2010,92,82,0,87
27-06-2010,92,82,0.11,87
28-06-2010,92,81,0.04,86.5
29-06-2010,92,83,0,87.5
30-06-2010,91,77,0.1,84
01-07-2010,92,79,0,85.5
02-07-2010,92,75,0.08,83.5
03-07-2010,90,76,0.26,83
04-07-2010,89,75,0.67,82
05-07-2010,85,76,1.09,80.5
06-07-2010,86,75,0.4,80.5
07-07-2010,88,79,0.13,83.5
08-07-2010,91,76,0.17,83.5
09-07-2010,91,75,0,83
10-07-2010,93,77,0,85
11-07-2010,93,77,0,85
12-07-2010,96,77,0,86.5
13-07-2010,93,78,0,85.5
14-07-2010,91,82,0.03,86.5
15-07-2010,92,82,0.01,87
16-07-2010,91,73,0.12,82
17-07-2010,90,82,0,86
18-07-2010,90,82,0,86
19-07-2010,91,81,0,86
20-07-2010,92,83,0,87.5
21-07-2010,92,83,0,87.5
22-07-2010,91,81,0,86
23-07-2010,87,80,0.51,83.5
24-07-2010,90,83,0,86.5
25-07-2010,90,81,0,85.5
26-07-2010,92,78,0,85
27-07-2010,93,79,0,86
28-07-2010,94,78,0,86
29-07-2010,93,78,0,85.5
30-07-2010,96,78,1.13,87
31-07-2010,94,79,0,86.5
01-08-2010,91,79,0.02,85
02-08-2010,93,78,0,85.5
03-08-2010,90,78,0.09,84
04-08-2010,87,76,0.7,81.5
05-08-2010,91,77,0.03,84
06-08-2010,92,77,0.51,84.5
07-08-2010,91,78,0.78,84.5
08-08-2010,90,75,2.39,82.5
09-08-2010,87,75,0.06,81
10-08-2010,87,75,0.69,81
11-08-2010,90,76,0,83
12-08-2010,91,78,0,84.5
13-08-2010,95,80,0,87.5
14-08-2010,95,79,0.05,87
15-08-2010,90,78,0.04,84
16-08-2010,94,78,0,86
17-08-2010,93,80,0,86.5
18-08-2010,93,78,0,85.5
19-08-2010,94,79,0,86.5
20-08-2010,94,77,0,85.5
21-08-2010,94,76,0.21,85
22-08-2010,90,78,0,84
23-08-2010,91,77,0.02,84
24-08-2010,91,78,0.05,84.5
25-08-2010,90,77,0.08,83.5
26-08-2010,92,77,0.01,84.5
27-08-2010,91,79,0.05,85
28-08-2010,93,81,0.01,87
29-08-2010,88,75,1.1,81.5
30-08-2010,90,76,0.02,83
31-08-2010,90,80,0.06,85
01-09-2010,91,77,0.01,84
02-09-2010,92,76,0,84
03-09-2010,93,77,0.01,85
04-09-2010,94,78,0,86
05-09-2010,92,77,0.1,84.5
06-09-2010,91,76,0.1,83.5
07-09-2010,90,76,0.31,83
08-09-2010,90,74,0.38,82
09-09-2010,91,78,0,84.5
10-09-2010,91,79,0.23,85
11-09-2010,91,78,0.02,84.5
12-09-2010,92,78,0,85
13-09-2010,91,77,0,84
14-09-2010,90,79,0.37,84.5
15-09-2010,91,83,0,87
16-09-2010,91,79,0,85
17-09-2010,91,80,0,85.5
18-09-2010,90,82,0,86
19-09-2010,91,82,0,86.5
20-09-2010,90,80,0,85
21-09-2010,90,81,0.02,85.5
22-09-2010,90,79,0.22,84.5
23-09-2010,88,76,0.41,82
24-09-2010,90,80,0.04,85
25-09-2010,88,80,0,84
26-09-2010,88,79,0,83.5
27-09-2010,90,80,0,85
28-09-2010,88,75,0.93,81.5
29-09-2010,81,75,2.99,78
30-09-2010,87,73,0.01,80
01-10-2010,88,70,0,79
02-10-2010,88,72,0.23,80
03-10-2010,88,75,0,81.5
04-10-2010,86,70,0,78
05-10-2010,86,70,0,78
06-10-2010,84,77,0,80.5
07-10-2010,84,67,0,75.5
08-10-2010,85,66,0,75.5
09-10-2010,86,66,0,76
10-10-2010,86,67,0,76.5
11-10-2010,88,66,0,77
12-10-2010,86,72,0,79
13-10-2010,84,75,0.04,79.5
14-10-2010,82,74,0,78
15-10-2010,87,67,0,77
16-10-2010,85,61,0,73
17-10-2010,83,66,0,74.5
18-10-2010,84,61,0,72.5
19-10-2010,86,65,0,75.5
20-10-2010,87,70,0.13,78.5
21-10-2010,86,72,0.18,79
22-10-2010,86,72,0,79
23-10-2010,87,78,0,82.5
24-10-2010,87,75,0.65,81
25-10-2010,86,76,0,81
26-10-2010,87,78,0,82.5
27-10-2010,88,78,0.01,83
28-10-2010,86,76,0.51,81
29-10-2010,87,73,0.39,80
30-10-2010,86,77,0,81.5
31-10-2010,85,71,0,78
01-11-2010,87,76,0,81.5
02-11-2010,86,78,0,82
03-11-2010,86,74,0.04,80
04-11-2010,81,71,0.93,76
05-11-2010,71,54,0,62.5
06-11-2010,67,50,0,58.5
07-11-2010,75,52,0,63.5
08-11-2010,73,59,0,66
09-11-2010,81,54,0,67.5
10-11-2010,83,55,0,69
11-11-2010,83,61,0,72
12-11-2010,81,65,0.11,73
13-11-2010,81,62,0,71.5
14-11-2010,80,62,0,71
15-11-2010,82,64,0,73
16-11-2010,85,64,0,74.5
17-11-2010,85,62,0,73.5
18-11-2010,84,66,0.02,75
19-11-2010,79,59,0,69
20-11-2010,81,73,0,77
21-11-2010,83,66,0.04,74.5
22-11-2010,83,72,0,77.5
23-11-2010,82,64,0,73
24-11-2010,82,65,0,73.5
25-11-2010,83,73,0,78
26-11-2010,82,72,0.06,77
27-11-2010,85,65,0,75
28-11-2010,80,68,0,74
29-11-2010,83,68,0.03,75.5
30-11-2010,83,74,0.15,78.5
01-12-2010,81,57,0,69
02-12-2010,72,49,0,60.5
03-12-2010,73,48,0,60.5
04-12-2010,74,51,0,62.5
05-12-2010,80,50,0,65
06-12-2010,63,42,0,52.5
07-12-2010,59,36,0,47.5
08-12-2010,67,37,0,52
09-12-2010,57,52,0.38,54.5
10-12-2010,76,50,0,63
11-12-2010,76,57,0,66.5
12-12-2010,80,54,0,67
13-12-2010,62,41,0,51.5
14-12-2010,55,32,0,43.5
15-12-2010,63,35,0,49
16-12-2010,73,42,0,57.5
17-12-2010,78,48,0,63
18-12-2010,75,57,0.6,66
19-12-2010,64,55,0,59.5
20-12-2010,69,46,0,57.5
21-12-2010,74,48,0,61
22-12-2010,74,50,0,62
23-12-2010,74,54,0,64
24-12-2010,72,48,0,60
25-12-2010,76,54,0,65
26-12-2010,68,44,0.32,56
27-12-2010,55,35,0,45
28-12-2010,63,34,0,48.5
29-12-2010,70,42,0,56
30-12-2010,74,59,0,66.5
31-12-2010,78,65,0,71.5
01-01-2011,77,69,0,73
02-01-2011,81,67,0,74
03-01-2011,80,65,0,72.5
04-01-2011,78,61,0,69.5
05-01-2011,82,61,0,71.5
06-01-2011,75,55,0.39,65
07-01-2011,66,49,0,57.5
08-01-2011,76,54,0,65
09-01-2011,73,48,0,60.5
10-01-2011,78,66,0,72
11-01-2011,79,65,0,72
12-01-2011,66,49,0,57.5
13-01-2011,63,42,0,52.5
14-01-2011,70,48,0,59
15-01-2011,72,53,0,62.5
16-01-2011,75,53,0,64
17-01-2011,76,63,0.08,69.5
18-01-2011,84,61,0,72.5
19-01-2011,84,67,0,75.5
20-01-2011,85,64,0,74.5
21-01-2011,82,66,0.63,74
22-01-2011,71,46,0,58.5
23-01-2011,69,41,0,55
24-01-2011,74,52,0,63
25-01-2011,78,62,0.64,70
26-01-2011,75,57,0.02,66
27-01-2011,72,48,0,60
28-01-2011,69,47,0,58
29-01-2011,71,46,0,58.5
30-01-2011,74,49,0,61.5
31-01-2011,77,55,0,66
01-02-2011,79,60,0,69.5
02-02-2011,83,65,0,74
03-02-2011,81,63,0,72
04-02-2011,83,71,0,77
05-02-2011,82,68,0,75
06-02-2011,83,63,0,73
07-02-2011,88,65,0,76.5
08-02-2011,72,58,0,65
09-02-2011,75,54,0,64.5
10-02-2011,88,66,0.28,77
11-02-2011,74,60,0.26,67
12-02-2011,64,52,0.19,58
13-02-2011,71,50,0,60.5
14-02-2011,74,55,0,64.5
15-02-2011,74,49,0,61.5
16-02-2011,79,57,0.16,68
17-02-2011,78,68,0,73
18-02-2011,77,67,0,72
19-02-2011,80,57,0,68.5
20-02-2011,79,59,0,69
21-02-2011,81,69,0,75
22-02-2011,88,62,0,75
23-02-2011,83,61,0,72
24-02-2011,81,66,0,73.5
25-02-2011,86,69,0,77.5
26-02-2011,82,63,0,72.5
27-02-2011,83,63,0,73
28-02-2011,85,69,0,77
01-03-2011,88,64,0,76
02-03-2011,79,69,0,74
03-03-2011,79,69,0,74
04-03-2011,78,69,0,73.5
05-03-2011,79,68,0.36,73.5
06-03-2011,81,67,0.09,74
07-03-2011,76,58,0,67
08-03-2011,81,62,0,71.5
09-03-2011,81,72,0,76.5
10-03-2011,83,60,0.02,71.5
11-03-2011,70,52,0,61
12-03-2011,75,50,0,62.5
13-03-2011,75,55,0,65
14-03-2011,79,56,0,67.5
15-03-2011,80,59,0,69.5
16-03-2011,83,64,0,73.5
17-03-2011,83,61,0,72
18-03-2011,82,71,0,76.5
19-03-2011,80,58,0,69
20-03-2011,84,61,0,72.5
21-03-2011,79,70,0.01,74.5
22-03-2011,80,59,0,69.5
23-03-2011,84,59,0,71.5
24-03-2011,91,63,0,77
25-03-2011,90,68,0,79
26-03-2011,88,64,0,76
27-03-2011,90,65,0,77.5
28-03-2011,79,67,1.01,73
29-03-2011,83,68,0,75.5
30-03-2011,91,74,0,82.5
31-03-2011,95,71,0,83
01-04-2011,85,69,0.04,77
02-04-2011,86,62,0,74
03-04-2011,85,69,0,77
04-04-2011,86,75,0,80.5
05-04-2011,92,69,0.15,80.5
06-04-2011,80,63,0,71.5
07-04-2011,84,67,0,75.5
08-04-2011,86,68,0,77
09-04-2011,89,69,0,79
10-04-2011,90,71,0,80.5
11-04-2011,90,71,0,80.5
12-04-2011,93,71,0,82
13-04-2011,85,71,0,78
14-04-2011,86,76,0,81
15-04-2011,89,76,0,82.5
16-04-2011,89,75,0,82
17-04-2011,87,71,0,79
18-04-2011,89,78,0.01,83.5
19-04-2011,87,73,0,80
20-04-2011,87,76,0,81.5
21-04-2011,85,75,0,80
22-04-2011,84,74,0,79
23-04-2011,86,76,0,81
24-04-2011,86,76,0,81
