Date,tmax,tmin,prcp,tavg
01-01-2007,45,31,0,38
02-01-2007,42,29,0,35.5
03-01-2007,49,33,0,41
04-01-2007,50,38,0,44
05-01-2007,53,38,0,45.5
06-01-2007,41,31,0,36
07-01-2007,43,26,0.04,34.5
08-01-2007,38,27,0,32.5
09-01-2007,30,21,0,25.5
10-01-2007,34,17,0,25.5
11-01-2007,45,34,0.06,39.5
12-01-2007,41,29,0.01,35
13-01-2007,30,21,0,25.5
14-01-2007,32,26,0.14,29
15-01-2007,31,17,0.2,24
16-01-2007,22,10,0,16
17-01-2007,21,5,0,13
18-01-2007,30,21,0.02,25.5
19-01-2007,27,15,0,21
20-01-2007,22,8,0,15
21-01-2007,31,20,0.31,25.5
22-01-2007,32,24,0,28
23-01-2007,26,21,0,23.5
24-01-2007,28,19,0,23.5
25-01-2007,21,13,0,17
26-01-2007,42,19,0,30.5
27-01-2007,34,19,0.01,26.5
28-01-2007,22,9,0.02,15.5
29-01-2007,23,7,0.05,15
30-01-2007,23,8,0,15.5
31-01-2007,18,1,0,9.5
01-02-2007,23,8,0,15.5
02-02-2007,11,4,0,7.5
03-02-2007,8,-7,0,0.5
04-02-2007,-1,-10,0,-5.5
05-02-2007,3,-11,0,-4
06-02-2007,8,-7,0.03,0.5
07-02-2007,16,-2,0,7
08-02-2007,17,0,0,8.5
09-02-2007,17,3,0,10
10-02-2007,16,1,0,8.5
11-02-2007,22,7,0.01,14.5
12-02-2007,27,22,0.13,24.5
13-02-2007,25,13,0.28,19
14-02-2007,19,7,0.02,13
15-02-2007,17,2,0,9.5
16-02-2007,18,-2,0,8
17-02-2007,28,16,0,22
18-02-2007,22,12,0,17
19-02-2007,43,14,0,28.5
20-02-2007,41,27,0,34
21-02-2007,47,24,0,35.5
22-02-2007,41,29,0,35
23-02-2007,30,24,0.03,27
24-02-2007,31,24,0.36,27.5
25-02-2007,37,30,0.41,33.5
26-02-2007,34,30,0.03,32
27-02-2007,36,31,0.01,33.5
28-02-2007,35,31,0.05,33
01-03-2007,38,33,0.42,35.5
02-03-2007,33,25,0.04,29
03-03-2007,28,22,0,25
04-03-2007,31,16,0,23.5
05-03-2007,31,15,0,23
06-03-2007,22,9,0.12,15.5
07-03-2007,26,18,0,22
08-03-2007,33,12,0,22.5
09-03-2007,48,29,0.29,38.5
10-03-2007,49,36,0,42.5
11-03-2007,51,29,0,40
12-03-2007,58,40,0.02,49
13-03-2007,72,47,0,59.5
14-03-2007,61,34,0.05,47.5
15-03-2007,37,26,0,31.5
16-03-2007,34,23,0,28.5
17-03-2007,35,23,0,29
18-03-2007,41,24,0,32.5
19-03-2007,56,35,0,45.5
20-03-2007,38,27,0,32.5
21-03-2007,63,34,0.96,48.5
22-03-2007,64,45,0.51,54.5
23-03-2007,51,38,0.02,44.5
24-03-2007,60,42,0,51
25-03-2007,79,40,0,59.5
26-03-2007,80,63,0,71.5
27-03-2007,67,41,0.02,54
28-03-2007,48,39,0.32,43.5
29-03-2007,54,40,0,47
30-03-2007,45,39,0.04,42
31-03-2007,50,40,0.4,45
01-04-2007,60,46,0,53
02-04-2007,61,42,0.13,51.5
03-04-2007,54,38,1.51,46
04-04-2007,38,27,0,32.5
05-04-2007,38,24,0,31
06-04-2007,34,22,0,28
07-04-2007,30,21,0,25.5
08-04-2007,37,25,0,31
09-04-2007,40,30,0,35
10-04-2007,44,26,0,35
11-04-2007,39,32,0.64,35.5
12-04-2007,41,34,0,37.5
13-04-2007,51,33,0,42
14-04-2007,47,34,0,40.5
15-04-2007,54,32,0,43
16-04-2007,59,34,0,46.5
17-04-2007,51,36,0.09,43.5
18-04-2007,41,39,0.09,40
19-04-2007,56,39,0,47.5
20-04-2007,64,38,0,51
21-04-2007,70,40,0,55
22-04-2007,82,54,0,68
23-04-2007,69,49,0.27,59
24-04-2007,60,43,0.02,51.5
25-04-2007,47,41,0.51,44
26-04-2007,46,41,0.37,43.5
27-04-2007,50,44,0,47
28-04-2007,72,42,0,57
29-04-2007,83,46,0,64.5
30-04-2007,54,45,0.39,49.5
01-05-2007,65,45,0.32,55
02-05-2007,52,40,0,46
03-05-2007,56,43,0,49.5
04-05-2007,58,45,0,51.5
05-05-2007,58,46,0.01,52
06-05-2007,61,43,0,52
07-05-2007,71,48,0,59.5
08-05-2007,82,59,0,70.5
09-05-2007,71,49,0.13,60
10-05-2007,75,47,0,61
11-05-2007,68,46,0,57
12-05-2007,55,42,0,48.5
13-05-2007,58,42,0,50
14-05-2007,89,53,0,71
15-05-2007,78,47,1,62.5
16-05-2007,59,42,0.29,50.5
17-05-2007,58,42,0,50
18-05-2007,69,45,0,57
19-05-2007,80,43,0,61.5
20-05-2007,47,39,0,43
21-05-2007,62,44,0,53
22-05-2007,79,51,0,65
23-05-2007,83,67,0,75
24-05-2007,86,57,0,71.5
25-05-2007,63,51,0,57
26-05-2007,65,50,0.21,57.5
27-05-2007,74,55,0,64.5
28-05-2007,71,49,0,60
29-05-2007,80,56,0,68
30-05-2007,83,62,0,72.5
31-05-2007,79,63,0.03,71
01-06-2007,74,60,0.62,67
02-06-2007,79,59,0.01,69
03-06-2007,73,56,0.4,64.5
04-06-2007,64,55,0.89,59.5
05-06-2007,59,47,0,53
06-06-2007,68,46,0,57
07-06-2007,87,64,0.3,75.5
08-06-2007,73,56,0,64.5
09-06-2007,72,51,0,61.5
10-06-2007,77,55,0,66
11-06-2007,79,57,0,68
12-06-2007,76,58,0,67
13-06-2007,80,60,0,70
14-06-2007,76,61,0,68.5
15-06-2007,84,61,0,72.5
16-06-2007,90,68,0,79
17-06-2007,80,67,0,73.5
18-06-2007,90,68,1.37,79
19-06-2007,79,66,0,72.5
20-06-2007,85,61,0,73
21-06-2007,74,62,0,68
22-06-2007,71,58,0,64.5
23-06-2007,75,58,0,66.5
24-06-2007,73,59,0,66
25-06-2007,80,62,0,71
26-06-2007,87,69,0,78
27-06-2007,88,70,0.05,79
28-06-2007,71,54,0,62.5
29-06-2007,67,52,0,59.5
30-06-2007,77,50,0,63.5
01-07-2007,67,58,0,62.5
02-07-2007,72,53,0,62.5
03-07-2007,79,63,0.2,71
04-07-2007,84,67,0,75.5
05-07-2007,87,67,0.1,77
06-07-2007,79,62,0,70.5
07-07-2007,89,68,0,78.5
08-07-2007,94,74,0,84
09-07-2007,84,67,0.15,75.5
10-07-2007,88,65,0.1,76.5
11-07-2007,77,56,0,66.5
12-07-2007,78,60,0,69
13-07-2007,70,59,0,64.5
14-07-2007,81,59,0.21,70
15-07-2007,80,58,0,69
16-07-2007,72,60,0.03,66
17-07-2007,77,66,0.24,71.5
18-07-2007,84,69,0,76.5
19-07-2007,77,61,0,69
20-07-2007,71,56,0,63.5
21-07-2007,70,56,0,63
22-07-2007,77,55,0,66
23-07-2007,80,59,0,69.5
24-07-2007,80,68,0,74
25-07-2007,86,70,0,78
26-07-2007,82,69,0.16,75.5
27-07-2007,80,68,0.21,74
28-07-2007,77,67,0,72
29-07-2007,82,64,0,73
30-07-2007,88,63,0,75.5
31-07-2007,88,72,0,80
01-08-2007,88,73,0,80.5
02-08-2007,91,72,0,81.5
03-08-2007,84,66,0,75
04-08-2007,77,64,0.36,70.5
05-08-2007,80,64,0.88,72
06-08-2007,79,68,0.42,73.5
07-08-2007,89,73,0.36,81
08-08-2007,78,68,0,73
09-08-2007,76,66,0.1,71
10-08-2007,80,69,0,74.5
11-08-2007,85,66,0,75.5
12-08-2007,86,67,0.18,76.5
13-08-2007,74,63,0,68.5
14-08-2007,84,63,0.24,73.5
15-08-2007,74,67,0.12,70.5
16-08-2007,78,67,0,72.5
17-08-2007,76,63,0,69.5
18-08-2007,67,59,1.2,63
19-08-2007,67,61,1.03,64
20-08-2007,70,65,1.33,67.5
21-08-2007,75,65,0.01,70
22-08-2007,88,68,1.43,78
23-08-2007,84,70,0.13,77
24-08-2007,79,67,0.04,73
25-08-2007,76,62,0.05,69
26-08-2007,77,58,0,67.5
27-08-2007,75,60,0.01,67.5
28-08-2007,91,69,0,80
29-08-2007,81,64,0.03,72.5
30-08-2007,72,58,0,65
31-08-2007,76,55,0,65.5
01-09-2007,76,56,0,66
02-09-2007,84,60,0,72
03-09-2007,82,69,0,75.5
04-09-2007,88,65,0,76.5
05-09-2007,91,70,0,80.5
06-09-2007,83,73,0.07,78
07-09-2007,82,62,0.03,72
08-09-2007,74,58,0,66
09-09-2007,74,60,0,67
10-09-2007,60,52,0.7,56
11-09-2007,68,48,0,58
12-09-2007,58,45,0,51.5
13-09-2007,76,48,0,62
14-09-2007,66,44,0,55
15-09-2007,59,40,0,49.5
16-09-2007,68,43,0,55.5
17-09-2007,72,53,0,62.5
18-09-2007,86,65,0,75.5
19-09-2007,79,60,0,69.5
20-09-2007,69,56,0,62.5
21-09-2007,87,58,0.05,72.5
22-09-2007,74,53,0,63.5
23-09-2007,72,49,0,60.5
24-09-2007,88,68,0,78
25-09-2007,79,56,0.21,67.5
26-09-2007,61,50,0,55.5
27-09-2007,73,51,0.75,62
28-09-2007,66,51,0,58.5
29-09-2007,71,49,0,60
30-09-2007,80,56,0.12,68
01-10-2007,69,56,0.86,62.5
02-10-2007,75,57,0.22,66
03-10-2007,73,56,0,64.5
04-10-2007,76,52,0,64
05-10-2007,82,61,0,71.5
06-10-2007,87,69,0,78
07-10-2007,85,66,0.07,75.5
08-10-2007,85,60,0,72.5
09-10-2007,73,47,0,60
10-10-2007,53,46,0.08,49.5
11-10-2007,53,45,0,49
12-10-2007,51,39,0,45
13-10-2007,60,39,0,49.5
14-10-2007,57,47,0.5,52
15-10-2007,63,52,0.03,57.5
16-10-2007,68,57,0.75,62.5
17-10-2007,66,50,0.2,58
18-10-2007,75,59,0.11,67
19-10-2007,60,54,0.02,57
20-10-2007,71,48,0,59.5
21-10-2007,77,59,0,68
22-10-2007,67,47,0.1,57
23-10-2007,57,41,0,49
24-10-2007,52,43,0,47.5
25-10-2007,54,43,0,48.5
26-10-2007,58,52,0.02,55
27-10-2007,56,42,0,49
28-10-2007,54,37,0,45.5
29-10-2007,63,40,0,51.5
30-10-2007,67,45,0,56
31-10-2007,61,44,0,52.5
01-11-2007,53,33,0,43
02-11-2007,56,31,0,43.5
03-11-2007,52,37,0,44.5
04-11-2007,50,39,0,44.5
05-11-2007,51,36,0,43.5
06-11-2007,43,35,0,39
07-11-2007,40,30,0,35
08-11-2007,48,37,0,42.5
09-11-2007,46,34,0,40
10-11-2007,47,30,0,38.5
11-11-2007,53,43,0.04,48
12-11-2007,62,43,0,52.5
13-11-2007,59,32,0,45.5
14-11-2007,53,39,0,46
15-11-2007,38,29,0,33.5
16-11-2007,40,26,0,33
17-11-2007,44,32,0.08,38
18-11-2007,43,33,0.02,38
19-11-2007,54,41,0.01,47.5
20-11-2007,46,37,0.08,41.5
21-11-2007,44,31,0.12,37.5
22-11-2007,32,25,0.01,28.5
23-11-2007,31,21,0,26
24-11-2007,39,25,0,32
25-11-2007,42,32,0,37
26-11-2007,40,30,0,35
27-11-2007,34,19,0,26.5
28-11-2007,42,18,0,30
29-11-2007,30,18,0,24
30-11-2007,33,18,0,25.5
01-12-2007,34,15,1,24.5
02-12-2007,38,29,0.14,33.5
03-12-2007,29,21,0,25
04-12-2007,29,21,0.3,25
05-12-2007,29,10,0.06,19.5
06-12-2007,23,3,0.07,13
07-12-2007,30,20,0.02,25
08-12-2007,20,9,0.01,14.5
09-12-2007,26,18,0.01,22
10-12-2007,31,21,0,26
11-12-2007,33,27,0.84,30
12-12-2007,34,20,0,27
13-12-2007,34,26,0,30
14-12-2007,26,15,0,20.5
15-12-2007,31,21,0.26,26
16-12-2007,29,16,0,22.5
17-12-2007,25,14,0,19.5
18-12-2007,35,19,0,27
19-12-2007,34,21,0,27.5
20-12-2007,38,22,0,30
21-12-2007,37,35,0,36
22-12-2007,43,36,0.06,39.5
23-12-2007,48,13,0.15,30.5
24-12-2007,23,18,0,20.5
25-12-2007,39,18,0,28.5
26-12-2007,43,25,0.01,34
27-12-2007,36,25,0.08,30.5
28-12-2007,34,28,0.39,31
29-12-2007,30,22,0,26
30-12-2007,31,22,0.01,26.5
31-12-2007,31,15,0,23
01-01-2008,24,6,0.01,15
02-01-2008,20,5,0,12.5
03-01-2008,22,3,0,12.5
04-01-2008,35,21,0,28
05-01-2008,41,35,0,38
06-01-2008,52,39,0,45.5
07-01-2008,63,38,0.5,50.5
08-01-2008,53,36,0.29,44.5
09-01-2008,40,31,0,35.5
10-01-2008,41,33,0.37,37
11-01-2008,35,29,0.01,32
12-01-2008,38,28,0.01,33
13-01-2008,37,26,0.03,31.5
14-01-2008,26,16,0,21
15-01-2008,26,14,0,20
16-01-2008,40,21,0,30.5
17-01-2008,35,9,0.03,22
18-01-2008,21,6,0,13.5
19-01-2008,6,-5,0,0.5
20-01-2008,8,-6,0,1
21-01-2008,20,5,0.27,12.5
22-01-2008,20,7,0.08,13.5
23-01-2008,12,3,0.02,7.5
24-01-2008,10,-4,0,3
25-01-2008,18,-1,0.03,8.5
26-01-2008,28,18,0.04,23
27-01-2008,31,13,0,22
28-01-2008,45,25,0,35
29-01-2008,46,4,0.18,25
30-01-2008,9,-4,0,2.5
31-01-2008,29,6,0.2,17.5
01-02-2008,31,26,0.15,28.5
02-02-2008,28,26,0,27
03-02-2008,32,26,0.06,29
04-02-2008,36,32,0.33,34
05-02-2008,35,33,0.17,34
06-02-2008,33,25,0.76,29
07-02-2008,28,22,0,25
08-02-2008,35,22,0.09,28.5
09-02-2008,35,13,0.04,24
10-02-2008,13,-5,0,4
11-02-2008,12,-4,0,4
12-02-2008,21,12,0.2,16.5
13-02-2008,23,8,0,15.5
14-02-2008,28,14,0.04,21
15-02-2008,21,10,0,15.5
16-02-2008,32,6,0,19
17-02-2008,43,29,1.18,36
18-02-2008,32,7,0.02,19.5
19-02-2008,13,3,0,8
20-02-2008,17,2,0,9.5
21-02-2008,24,1,0,12.5
22-02-2008,25,17,0,21
23-02-2008,32,13,0,22.5
24-02-2008,34,14,0,24
25-02-2008,35,30,0.06,32.5
26-02-2008,33,22,0.03,27.5
27-02-2008,24,19,0,21.5
28-02-2008,25,12,0.01,18.5
29-02-2008,38,24,0.18,31
01-03-2008,32,20,0,26
02-03-2008,52,32,0,42
03-03-2008,49,21,0.39,35
04-03-2008,28,19,0,23.5
05-03-2008,33,21,0,27
06-03-2008,31,21,0,26
07-03-2008,21,13,0,17
08-03-2008,24,13,0.08,18.5
09-03-2008,27,17,0.01,22
10-03-2008,31,22,0,26.5
11-03-2008,42,22,0,32
12-03-2008,37,28,0,32.5
13-03-2008,52,35,0,43.5
14-03-2008,51,33,0,42
15-03-2008,36,29,0,32.5
16-03-2008,34,23,0,28.5
17-03-2008,35,29,0.1,32
18-03-2008,42,34,0.14,38
19-03-2008,47,36,0,41.5
20-03-2008,38,28,0,33
21-03-2008,33,28,0.97,30.5
22-03-2008,35,28,0.07,31.5
23-03-2008,40,22,0,31
24-03-2008,36,19,0,27.5
25-03-2008,52,36,0,44
26-03-2008,50,32,0,41
27-03-2008,45,30,0.16,37.5
28-03-2008,35,26,0,30.5
29-03-2008,39,22,0,30.5
30-03-2008,41,35,0,38
31-03-2008,58,36,1.19,47
01-04-2008,44,30,0,37
02-04-2008,49,25,0,37
03-04-2008,46,31,0.26,38.5
04-04-2008,51,38,0.02,44.5
05-04-2008,64,40,0,52
06-04-2008,56,40,0,48
07-04-2008,53,41,0,47
08-04-2008,42,37,0.84,39.5
09-04-2008,48,37,0,42.5
10-04-2008,42,37,1.66,39.5
11-04-2008,58,40,0.06,49
12-04-2008,41,33,0.07,37
13-04-2008,39,34,0,36.5
14-04-2008,46,31,0,38.5
15-04-2008,59,34,0,46.5
16-04-2008,75,45,0,60
17-04-2008,62,42,0,52
18-04-2008,50,41,0,45.5
19-04-2008,57,43,0,50
20-04-2008,63,42,0,52.5
21-04-2008,63,40,0,51.5
22-04-2008,70,48,0,59
23-04-2008,68,47,0,57.5
24-04-2008,63,50,0.31,56.5
25-04-2008,78,45,1.2,61.5
26-04-2008,55,38,0,46.5
27-04-2008,50,38,0,44
28-04-2008,44,35,0,39.5
29-04-2008,42,33,0,37.5
30-04-2008,50,31,0,40.5
01-05-2008,59,43,0,51
02-05-2008,70,45,0.45,57.5
03-05-2008,55,46,0.07,50.5
04-05-2008,63,38,0,50.5
05-05-2008,76,48,0,62
06-05-2008,73,44,0,58.5
07-05-2008,70,43,0.05,56.5
08-05-2008,58,41,0,49.5
09-05-2008,56,41,0,48.5
10-05-2008,54,38,0,46
11-05-2008,58,45,0.25,51.5
12-05-2008,49,40,0,44.5
13-05-2008,68,40,0,54
14-05-2008,62,44,0,53
15-05-2008,58,41,0,49.5
16-05-2008,72,42,0,57
17-05-2008,71,52,0.01,61.5
18-05-2008,56,42,0,49
19-05-2008,55,38,0,46.5
20-05-2008,65,42,0.05,53.5
21-05-2008,66,42,0,54
22-05-2008,54,41,0,47.5
23-05-2008,53,43,0,48
24-05-2008,61,44,0,52.5
25-05-2008,77,42,0.58,59.5
26-05-2008,81,41,0.06,61
27-05-2008,47,40,0,43.5
28-05-2008,57,40,0,48.5
29-05-2008,64,43,0.01,53.5
30-05-2008,77,49,1.39,63
31-05-2008,77,53,0,65
01-06-2008,66,50,0,58
02-06-2008,80,53,0,66.5
03-06-2008,56,50,0,53
04-06-2008,55,50,0.02,52.5
05-06-2008,72,52,1.85,62
06-06-2008,86,60,0.07,73
07-06-2008,86,64,4.93,75
08-06-2008,76,61,2.25,68.5
09-06-2008,73,63,0.09,68
10-06-2008,78,60,0.09,69
11-06-2008,66,51,0,58.5
12-06-2008,78,61,0.94,69.5
13-06-2008,77,65,0.47,71
14-06-2008,83,59,0.25,71
15-06-2008,80,59,0,69.5
16-06-2008,68,58,0,63
17-06-2008,75,55,0,65
18-06-2008,70,52,0,61
19-06-2008,79,52,0,65.5
20-06-2008,83,60,0.09,71.5
21-06-2008,80,61,0,70.5
22-06-2008,74,58,0.36,66
23-06-2008,70,54,0,62
24-06-2008,80,58,0,69
25-06-2008,81,63,0,72
26-06-2008,86,70,0,78
27-06-2008,82,68,0.34,75
28-06-2008,79,61,0.24,70
29-06-2008,73,59,0.28,66
30-06-2008,72,60,0,66
01-07-2008,81,59,0,70
02-07-2008,82,58,0.3,70
03-07-2008,64,55,0,59.5
04-07-2008,71,50,0,60.5
05-07-2008,74,52,0,63
06-07-2008,83,57,0,70
07-07-2008,86,69,1.29,77.5
08-07-2008,82,68,0.51,75
09-07-2008,80,64,0,72
10-07-2008,82,64,0.09,73
11-07-2008,78,64,0.31,71
12-07-2008,79,63,0.36,71
13-07-2008,79,61,0,70
14-07-2008,80,62,0,71
15-07-2008,88,63,0,75.5
16-07-2008,88,63,0.03,75.5
17-07-2008,88,67,0,77.5
18-07-2008,84,73,0,78.5
19-07-2008,77,65,0.22,71
20-07-2008,87,64,0.09,75.5
21-07-2008,75,62,0,68.5
22-07-2008,72,60,0,66
23-07-2008,76,59,0,67.5
24-07-2008,81,58,0,69.5
25-07-2008,80,61,0,70.5
26-07-2008,81,67,0,74
27-07-2008,84,64,0,74
28-07-2008,72,63,0,67.5
29-07-2008,84,61,0,72.5
30-07-2008,88,72,0,80
31-07-2008,81,67,0,74
01-08-2008,84,67,0,75.5
02-08-2008,76,63,0,69.5
03-08-2008,78,60,0,69
04-08-2008,85,68,0.68,76.5
05-08-2008,88,70,0,79
06-08-2008,81,67,0,74
07-08-2008,78,63,0,70.5
08-08-2008,76,62,0,69
09-08-2008,80,60,0,70
10-08-2008,71,54,0,62.5
11-08-2008,72,58,0,65
12-08-2008,75,56,0,65.5
13-08-2008,75,63,0.18,69
14-08-2008,74,61,0,67.5
15-08-2008,75,61,0,68
16-08-2008,82,59,0,70.5
17-08-2008,87,65,0,76
18-08-2008,86,68,0,77
19-08-2008,73,66,0,69.5
20-08-2008,76,66,0,71
21-08-2008,77,67,0.01,72
22-08-2008,86,71,0.01,78.5
23-08-2008,86,68,0,77
24-08-2008,73,60,0,66.5
25-08-2008,70,63,0,66.5
26-08-2008,71,62,0,66.5
27-08-2008,76,58,0,67
28-08-2008,85,62,0,73.5
29-08-2008,81,62,0,71.5
30-08-2008,87,57,0,72
31-08-2008,85,64,0,74.5
01-09-2008,87,61,0,74
02-09-2008,89,64,0,76.5
03-09-2008,77,63,0.05,70
04-09-2008,65,58,1.96,61.5
05-09-2008,71,59,0,65
06-09-2008,72,59,0,65.5
07-09-2008,75,57,0,66
08-09-2008,62,53,0.22,57.5
09-09-2008,67,50,0,58.5
10-09-2008,69,47,0,58
11-09-2008,77,61,0,69
12-09-2008,77,65,0.09,71
13-09-2008,77,66,0.93,71.5
14-09-2008,73,58,0.79,65.5
15-09-2008,62,51,0,56.5
16-09-2008,73,49,0,61
17-09-2008,74,56,0,65
18-09-2008,68,53,0,60.5
19-09-2008,79,57,0,68
20-09-2008,82,58,0,70
21-09-2008,70,61,0,65.5
22-09-2008,71,59,0,65
23-09-2008,76,62,0,69
24-09-2008,79,63,0,71
25-09-2008,73,57,0,65
26-09-2008,76,56,0,66
27-09-2008,82,54,0,68
28-09-2008,66,57,0,61.5
29-09-2008,63,54,0.12,58.5
30-09-2008,61,49,0,55
01-10-2008,57,46,0,51.5
02-10-2008,61,44,0.02,52.5
03-10-2008,55,40,0,47.5
04-10-2008,59,38,0,48.5
05-10-2008,59,40,0.65,49.5
06-10-2008,64,55,0,59.5
07-10-2008,62,57,0.63,59.5
08-10-2008,65,55,0.12,60
09-10-2008,68,50,0,59
10-10-2008,65,42,0,53.5
11-10-2008,72,55,0,63.5
12-10-2008,78,55,0,66.5
13-10-2008,76,62,0,69
14-10-2008,69,50,0,59.5
15-10-2008,57,46,0.28,51.5
16-10-2008,55,42,0,48.5
17-10-2008,53,42,0,47.5
18-10-2008,57,45,0.07,51
19-10-2008,62,45,0,53.5
20-10-2008,56,44,0.2,50
21-10-2008,52,37,0,44.5
22-10-2008,51,44,0,47.5
23-10-2008,57,46,0.05,51.5
24-10-2008,54,44,0.41,49
25-10-2008,52,42,0.17,47
26-10-2008,54,38,0.02,46
27-10-2008,45,35,0,40
28-10-2008,45,33,0,39
29-10-2008,49,32,0,40.5
30-10-2008,62,35,0,48.5
31-10-2008,71,49,0,60
01-11-2008,52,44,0,48
02-11-2008,61,45,0.03,53
03-11-2008,73,57,0,65
04-11-2008,73,54,0,63.5
05-11-2008,70,49,0,59.5
06-11-2008,61,48,0.26,54.5
07-11-2008,49,36,0,42.5
08-11-2008,42,35,0.04,38.5
09-11-2008,38,29,0.02,33.5
10-11-2008,37,27,0,32
11-11-2008,41,23,0.29,32
12-11-2008,47,41,0.05,44
13-11-2008,57,45,0.17,51
14-11-2008,51,42,0.12,46.5
15-11-2008,42,33,0,37.5
16-11-2008,37,31,0,34
17-11-2008,36,24,0,30
18-11-2008,34,20,0,27
19-11-2008,43,30,0,36.5
20-11-2008,34,21,0,27.5
21-11-2008,28,17,0,22.5
22-11-2008,33,15,0,24
23-11-2008,42,23,0,32.5
24-11-2008,39,31,0.2,35
25-11-2008,37,27,0,32
26-11-2008,39,24,0,31.5
27-11-2008,42,18,0,30
28-11-2008,41,24,0,32.5
29-11-2008,44,18,0,31
30-11-2008,39,33,0.29,36
01-12-2008,33,22,0.25,27.5
02-12-2008,35,16,0,25.5
03-12-2008,35,18,0.14,26.5
04-12-2008,21,12,0,16.5
05-12-2008,21,6,0.01,13.5
06-12-2008,29,12,0.11,20.5
07-12-2008,20,5,0,12.5
08-12-2008,35,20,0.22,27.5
09-12-2008,36,20,0.51,28
10-12-2008,25,13,0,19
11-12-2008,31,18,0,24.5
12-12-2008,18,7,0,12.5
13-12-2008,39,16,0.07,27.5
14-12-2008,51,29,0.21,40
15-12-2008,29,4,0,16.5
16-12-2008,26,2,0.21,14
17-12-2008,25,11,0,18
18-12-2008,24,10,0,17
19-12-2008,32,24,0.74,28
20-12-2008,29,22,0.11,25.5
21-12-2008,23,-5,0,9
22-12-2008,6,-1,0,2.5
23-12-2008,30,2,0.15,16
24-12-2008,36,9,0.14,22.5
25-12-2008,28,0,0,14
26-12-2008,51,28,0.04,39.5
27-12-2008,53,38,1.04,45.5
28-12-2008,38,24,0.02,31
29-12-2008,41,26,0,33.5
30-12-2008,34,20,0.03,27
31-12-2008,20,7,0,13.5
01-01-2009,30,12,0,21
02-01-2009,28,14,0,21
03-01-2009,35,14,0.01,24.5
04-01-2009,35,14,0.21,24.5
05-01-2009,29,10,0,19.5
06-01-2009,34,13,0.11,23.5
07-01-2009,31,17,0.1,24
08-01-2009,21,14,0,17.5
09-01-2009,30,13,0.29,21.5
10-01-2009,28,19,0.02,23.5
11-01-2009,23,12,0,17.5
12-01-2009,24,5,0.1,14.5
13-01-2009,22,0,0.01,11
14-01-2009,11,-1,0.07,5
15-01-2009,0,-10,0,-5
16-01-2009,5,-12,0,-3.5
17-01-2009,22,-2,0.04,10
18-01-2009,19,8,0,13.5
19-01-2009,24,13,0,18.5
20-01-2009,24,13,0,18.5
21-01-2009,27,16,0,21.5
22-01-2009,28,15,0,21.5
23-01-2009,29,12,0,20.5
24-01-2009,12,1,0,6.5
25-01-2009,15,1,0,8
26-01-2009,16,4,0,10
27-01-2009,19,4,0,11.5
28-01-2009,20,10,0.01,15
29-01-2009,28,12,0,20
30-01-2009,15,6,0,10.5
31-01-2009,40,6,0,23
01-02-2009,39,28,0,33.5
02-02-2009,28,9,0,18.5
03-02-2009,20,4,0.01,12
04-02-2009,18,3,0,10.5
05-02-2009,28,3,0,15.5
06-02-2009,37,12,0,24.5
07-02-2009,53,37,0,45
08-02-2009,40,27,0,33.5
09-02-2009,45,27,0.19,36
10-02-2009,59,40,0,49.5
11-02-2009,45,36,0.43,40.5
12-02-2009,38,31,0,34.5
13-02-2009,36,26,0.09,31
14-02-2009,33,22,0.03,27.5
15-02-2009,30,17,0,23.5
16-02-2009,33,15,0,24
17-02-2009,43,28,0.01,35.5
18-02-2009,36,14,0.07,25
19-02-2009,22,9,0,15.5
20-02-2009,27,11,0,19
21-02-2009,31,22,0.33,26.5
22-02-2009,24,15,0,19.5
23-02-2009,24,10,0,17
24-02-2009,36,11,0,23.5
25-02-2009,47,30,0.03,38.5
26-02-2009,40,29,1.08,34.5
27-02-2009,31,19,0.02,25
28-02-2009,24,17,0,20.5
01-03-2009,21,12,0,16.5
02-03-2009,22,12,0.31,17
03-03-2009,27,9,0,18
04-03-2009,37,23,0,30
05-03-2009,61,34,0,47.5
06-03-2009,58,32,0,45
07-03-2009,41,30,0.71,35.5
08-03-2009,36,32,0.79,34
09-03-2009,39,29,0.16,34
10-03-2009,59,33,0.55,46
11-03-2009,33,16,0,24.5
12-03-2009,22,10,0,16
13-03-2009,39,18,0,28.5
14-03-2009,51,26,0,38.5
15-03-2009,53,25,0,39
16-03-2009,58,32,0,45
17-03-2009,75,38,0,56.5
18-03-2009,57,41,0,49
19-03-2009,43,26,0,34.5
20-03-2009,34,24,0,29
21-03-2009,61,34,0,47.5
22-03-2009,45,35,0,40
23-03-2009,44,35,0,39.5
24-03-2009,53,39,0.3,46
25-03-2009,47,38,0,42.5
26-03-2009,56,35,0,45.5
27-03-2009,42,29,0,35.5
28-03-2009,34,30,0.27,32
29-03-2009,42,30,0.2,36
30-03-2009,36,24,0,30
31-03-2009,44,36,0.39,40
01-04-2009,51,36,0,43.5
02-04-2009,45,33,0.02,39
03-04-2009,49,34,0.07,41.5
04-04-2009,49,33,0,41
05-04-2009,39,33,0,36
06-04-2009,41,32,0,36.5
07-04-2009,50,30,0,40
08-04-2009,55,34,0,44.5
09-04-2009,55,36,0,45.5
10-04-2009,42,35,0,38.5
11-04-2009,45,34,0,39.5
12-04-2009,44,32,0,38
13-04-2009,42,37,0.05,39.5
14-04-2009,45,34,0.1,39.5
